id,cpf,nome,data,inicio,fim,analista,cliente,fila,resultado,motivo,hora
ID-1759,746.368.463-23,Usuario Exemplo 759,2026-02-12,2026-03-29 15:06:00,15:15:00,Analista 21,Cliente 3,Fila 18,Aprovado,Fluxo Normal,15:00
ID-1760,672.662.933-56,Usuario Exemplo 760,2026-03-29,2026-03-29 10:45:00,11:08:00,Analista 3,Cliente 3,Fila 4,Aprovado,Fluxo Normal,10:00
ID-1761,920.442.260-26,Usuario Exemplo 761,2026-02-05,2026-03-29 11:14:00,11:59:00,Analista 3,Cliente 4,Fila 16,Aprovado,Fluxo Normal,11:00
ID-1762,267.968.524-60,Usuario Exemplo 762,2026-02-20,2026-03-29 12:21:00,12:46:00,Analista 13,Cliente 6,Fila 12,Reprovado Politica,Renda Não Comprovada,12:00
ID-1763,354.439.852-83,Usuario Exemplo 763,2026-03-03,2026-03-29 14:33:00,15:02:00,Analista 8,Cliente 3,Fila 9,Pendente,Aguardando Documento,14:00
ID-1764,998.649.184-40,Usuario Exemplo 764,2026-01-30,2026-03-29 16:52:00,17:06:00,Analista 1,Cliente 5,Fila 15,Pendente,Aguardando Documento,16:00
ID-1765,533.305.480-81,Usuario Exemplo 765,2026-03-02,2026-03-29 11:34:00,12:09:00,Analista 27,Cliente 6,Fila 2,Reprovado Fraude,Suspeita de Fraude,11:00
ID-1766,379.694.599-71,Usuario Exemplo 766,2026-02-21,2026-03-29 14:50:00,15:04:00,Analista 26,Cliente 6,Fila 4,Reprovado Politica,Renda Não Comprovada,14:00
ID-1767,941.555.241-66,Usuario Exemplo 767,2026-03-19,2026-03-29 13:30:00,13:53:00,Analista 4,Cliente 4,Fila 10,Aprovado,Fluxo Normal,13:00
ID-1768,276.368.323-62,Usuario Exemplo 768,2026-02-09,2026-03-29 08:47:00,09:19:00,Analista 19,Cliente 6,Fila 13,Reprovado Fraude,Documentação Irregular,08:00
ID-1769,864.849.341-73,Usuario Exemplo 769,2026-02-07,2026-03-29 10:11:00,10:38:00,Analista 7,Cliente 3,Fila 17,Aprovado,Fluxo Normal,10:00
ID-1770,738.481.896-51,Usuario Exemplo 770,2026-03-11,2026-03-29 11:10:00,11:33:00,Analista 13,Cliente 4,Fila 4,Reprovado Fraude,Divergência Cadastral,11:00
ID-1771,140.926.532-78,Usuario Exemplo 771,2026-02-12,2026-03-29 12:34:00,13:03:00,Analista 16,Cliente 6,Fila 13,Reprovado Politica,Suspeita de Fraude,12:00
ID-1772,937.915.406-63,Usuario Exemplo 772,2026-01-27,2026-03-29 17:35:00,17:44:00,Analista 13,Cliente 5,Fila 5,Reprovado Fraude,Perfil de Risco,17:00
ID-1773,890.165.897-71,Usuario Exemplo 773,2026-03-24,2026-03-29 08:28:00,08:42:00,Analista 19,Cliente 4,Fila 6,Reprovado Politica,Score Baixo,08:00
ID-1774,585.210.486-11,Usuario Exemplo 774,2026-03-02,2026-03-29 08:09:00,08:16:00,Analista 17,Cliente 1,Fila 14,Pendente,Aguardando Documento,08:00
ID-1775,834.199.354-69,Usuario Exemplo 775,2026-03-22,2026-03-29 11:38:00,12:22:00,Analista 16,Cliente 3,Fila 12,Reprovado Politica,Divergência Cadastral,11:00
ID-1776,152.140.696-41,Usuario Exemplo 776,2026-02-18,2026-03-29 14:47:00,15:25:00,Analista 10,Cliente 2,Fila 1,Reprovado Fraude,Documentação Irregular,14:00
ID-1777,492.250.251-79,Usuario Exemplo 777,2026-03-21,2026-03-29 08:53:00,09:37:00,Analista 2,Cliente 3,Fila 5,Reprovado Fraude,Suspeita de Fraude,08:00
ID-1778,256.131.440-75,Usuario Exemplo 778,2026-02-05,2026-03-29 12:44:00,13:14:00,Analista 6,Cliente 3,Fila 10,Aprovado,Fluxo Normal,12:00
ID-1779,887.667.861-57,Usuario Exemplo 779,2026-02-14,2026-03-29 08:35:00,09:03:00,Analista 29,Cliente 6,Fila 4,Aprovado,Fluxo Normal,08:00
ID-1780,528.249.203-19,Usuario Exemplo 780,2026-03-05,2026-03-29 16:04:00,16:44:00,Analista 16,Cliente 1,Fila 4,Reprovado Fraude,Score Baixo,16:00
ID-1781,236.737.251-55,Usuario Exemplo 781,2026-03-13,2026-03-29 12:43:00,12:51:00,Analista 22,Cliente 5,Fila 3,Reprovado Politica,Renda Não Comprovada,12:00
ID-1782,437.194.472-78,Usuario Exemplo 782,2026-02-26,2026-03-29 11:48:00,12:20:00,Analista 27,Cliente 2,Fila 9,Reprovado Politica,Documentação Irregular,11:00
ID-1783,918.848.831-27,Usuario Exemplo 783,2026-02-16,2026-03-29 15:14:00,15:52:00,Analista 14,Cliente 4,Fila 12,Reprovado Fraude,Divergência Cadastral,15:00
ID-1784,770.318.184-38,Usuario Exemplo 784,2026-02-23,2026-03-29 15:43:00,16:03:00,Analista 1,Cliente 5,Fila 17,Reprovado Politica,Suspeita de Fraude,15:00
ID-1785,527.497.403-24,Usuario Exemplo 785,2026-02-19,2026-03-29 14:06:00,14:20:00,Analista 1,Cliente 5,Fila 13,Pendente,Aguardando Documento,14:00
ID-1786,290.528.736-33,Usuario Exemplo 786,2026-03-09,2026-03-29 13:59:00,14:10:00,Analista 20,Cliente 2,Fila 3,Reprovado Politica,Score Baixo,13:00
ID-1787,621.363.152-41,Usuario Exemplo 787,2026-02-24,2026-03-29 16:16:00,16:57:00,Analista 24,Cliente 3,Fila 8,Pendente,Aguardando Documento,16:00
ID-1788,376.234.921-80,Usuario Exemplo 788,2026-02-12,2026-03-29 16:39:00,17:02:00,Analista 18,Cliente 4,Fila 2,Reprovado Politica,Documentação Irregular,16:00
ID-1789,619.288.466-15,Usuario Exemplo 789,2026-02-09,2026-03-29 08:18:00,08:53:00,Analista 22,Cliente 4,Fila 17,Aprovado,Fluxo Normal,08:00
ID-1790,170.513.977-88,Usuario Exemplo 790,2026-01-29,2026-03-29 09:17:00,09:56:00,Analista 21,Cliente 1,Fila 9,Aprovado,Fluxo Normal,09:00
ID-1791,591.205.906-60,Usuario Exemplo 791,2026-02-01,2026-03-29 17:06:00,17:47:00,Analista 9,Cliente 4,Fila 1,Pendente,Aguardando Documento,17:00
ID-1792,571.842.149-26,Usuario Exemplo 792,2026-01-30,2026-03-29 11:48:00,12:33:00,Analista 18,Cliente 2,Fila 4,Aprovado,Fluxo Normal,11:00
ID-1793,953.199.985-67,Usuario Exemplo 793,2026-02-05,2026-03-29 10:41:00,11:21:00,Analista 16,Cliente 4,Fila 14,Reprovado Fraude,Score Baixo,10:00
ID-1794,557.715.933-64,Usuario Exemplo 794,2026-02-04,2026-03-29 15:46:00,15:51:00,Analista 25,Cliente 3,Fila 18,Reprovado Politica,Documentação Irregular,15:00
ID-1795,130.275.333-43,Usuario Exemplo 795,2026-02-24,2026-03-29 10:59:00,11:43:00,Analista 25,Cliente 2,Fila 13,Reprovado Fraude,Score Baixo,10:00
ID-1796,469.673.200-92,Usuario Exemplo 796,2026-02-24,2026-03-29 16:43:00,17:09:00,Analista 14,Cliente 3,Fila 10,Reprovado Politica,Suspeita de Fraude,16:00
ID-1797,888.879.863-55,Usuario Exemplo 797,2026-02-18,2026-03-29 11:42:00,12:18:00,Analista 10,Cliente 3,Fila 17,Pendente,Aguardando Documento,11:00
ID-1798,921.158.876-85,Usuario Exemplo 798,2026-02-06,2026-03-29 17:20:00,18:02:00,Analista 25,Cliente 6,Fila 6,Reprovado Politica,Documentação Irregular,17:00
ID-1799,679.618.761-76,Usuario Exemplo 799,2026-03-06,2026-03-29 14:19:00,14:40:00,Analista 27,Cliente 2,Fila 2,Aprovado,Fluxo Normal,14:00
ID-1800,444.350.199-31,Usuario Exemplo 800,2026-02-25,2026-03-29 12:35:00,12:57:00,Analista 17,Cliente 2,Fila 1,Reprovado Politica,Documentação Irregular,12:00
ID-1801,553.645.119-57,Usuario Exemplo 801,2026-02-14,2026-03-29 15:16:00,15:33:00,Analista 21,Cliente 4,Fila 12,Aprovado,Fluxo Normal,15:00
ID-1802,185.670.206-21,Usuario Exemplo 802,2026-02-12,2026-03-29 14:35:00,14:41:00,Analista 10,Cliente 3,Fila 7,Pendente,Aguardando Documento,14:00
ID-1803,470.928.182-91,Usuario Exemplo 803,2026-02-05,2026-03-29 14:50:00,15:17:00,Analista 10,Cliente 6,Fila 13,Aprovado,Fluxo Normal,14:00
ID-1804,419.402.161-17,Usuario Exemplo 804,2026-03-09,2026-03-29 17:56:00,18:05:00,Analista 7,Cliente 5,Fila 18,Reprovado Politica,Perfil de Risco,17:00
ID-1805,552.119.753-51,Usuario Exemplo 805,2026-03-22,2026-03-29 15:10:00,15:43:00,Analista 18,Cliente 3,Fila 10,Reprovado Fraude,Renda Não Comprovada,15:00
ID-1806,800.131.123-57,Usuario Exemplo 806,2026-01-29,2026-03-29 09:10:00,09:41:00,Analista 18,Cliente 6,Fila 14,Pendente,Aguardando Documento,09:00
ID-1807,697.925.975-76,Usuario Exemplo 807,2026-01-29,2026-03-29 17:25:00,17:54:00,Analista 5,Cliente 2,Fila 6,Aprovado,Fluxo Normal,17:00
ID-1808,228.276.155-20,Usuario Exemplo 808,2026-01-27,2026-03-29 09:49:00,10:07:00,Analista 22,Cliente 2,Fila 9,Reprovado Fraude,Divergência Cadastral,09:00
ID-1809,420.696.554-87,Usuario Exemplo 809,2026-03-06,2026-03-29 08:45:00,09:02:00,Analista 2,Cliente 2,Fila 5,Aprovado,Fluxo Normal,08:00
ID-1810,737.225.417-50,Usuario Exemplo 810,2026-03-29,2026-03-29 13:13:00,13:39:00,Analista 20,Cliente 6,Fila 14,Pendente,Aguardando Documento,13:00
ID-1811,392.601.731-92,Usuario Exemplo 811,2026-02-03,2026-03-29 13:11:00,13:16:00,Analista 8,Cliente 3,Fila 2,Reprovado Politica,Divergência Cadastral,13:00
ID-1812,571.611.851-27,Usuario Exemplo 812,2026-03-03,2026-03-29 14:20:00,14:41:00,Analista 28,Cliente 1,Fila 15,Reprovado Politica,Score Baixo,14:00
ID-1813,199.887.561-64,Usuario Exemplo 813,2026-02-03,2026-03-29 12:59:00,13:24:00,Analista 3,Cliente 1,Fila 10,Reprovado Politica,Renda Não Comprovada,12:00
ID-1814,524.432.916-40,Usuario Exemplo 814,2026-02-04,2026-03-29 15:12:00,15:28:00,Analista 21,Cliente 4,Fila 5,Pendente,Aguardando Documento,15:00
ID-1815,413.574.488-34,Usuario Exemplo 815,2026-02-04,2026-03-29 14:02:00,14:20:00,Analista 4,Cliente 1,Fila 17,Aprovado,Fluxo Normal,14:00
ID-1816,561.773.704-96,Usuario Exemplo 816,2026-03-26,2026-03-29 09:44:00,10:14:00,Analista 1,Cliente 6,Fila 1,Reprovado Fraude,Renda Não Comprovada,09:00
ID-1817,145.946.614-96,Usuario Exemplo 817,2026-02-17,2026-03-29 11:42:00,12:23:00,Analista 5,Cliente 6,Fila 3,Aprovado,Fluxo Normal,11:00
ID-1818,314.242.465-51,Usuario Exemplo 818,2026-01-30,2026-03-29 10:28:00,11:04:00,Analista 16,Cliente 6,Fila 5,Aprovado,Fluxo Normal,10:00
ID-1819,604.287.694-64,Usuario Exemplo 819,2026-02-07,2026-03-29 14:05:00,14:35:00,Analista 10,Cliente 5,Fila 3,Reprovado Fraude,Documentação Irregular,14:00
ID-1820,953.138.627-51,Usuario Exemplo 820,2026-02-16,2026-03-29 16:19:00,17:00:00,Analista 26,Cliente 4,Fila 4,Aprovado,Fluxo Normal,16:00
ID-1821,945.786.159-92,Usuario Exemplo 821,2026-02-15,2026-03-29 09:47:00,09:52:00,Analista 5,Cliente 4,Fila 2,Reprovado Politica,Divergência Cadastral,09:00
ID-1822,600.748.392-20,Usuario Exemplo 822,2026-02-15,2026-03-29 08:25:00,08:50:00,Analista 19,Cliente 2,Fila 9,Aprovado,Fluxo Normal,08:00
ID-1823,115.708.673-75,Usuario Exemplo 823,2026-03-18,2026-03-29 09:14:00,09:58:00,Analista 12,Cliente 1,Fila 9,Pendente,Aguardando Documento,09:00
ID-1824,676.648.473-46,Usuario Exemplo 824,2026-02-27,2026-03-29 12:10:00,12:37:00,Analista 17,Cliente 2,Fila 12,Reprovado Fraude,Renda Não Comprovada,12:00
ID-1825,119.962.337-22,Usuario Exemplo 825,2026-03-21,2026-03-29 12:03:00,12:32:00,Analista 16,Cliente 4,Fila 15,Pendente,Aguardando Documento,12:00
ID-1826,759.947.605-23,Usuario Exemplo 826,2026-02-26,2026-03-29 10:30:00,10:48:00,Analista 17,Cliente 3,Fila 8,Aprovado,Fluxo Normal,10:00
ID-1827,334.131.982-79,Usuario Exemplo 827,2026-02-18,2026-03-29 11:54:00,12:12:00,Analista 22,Cliente 5,Fila 10,Reprovado Politica,Score Baixo,11:00
ID-1828,214.916.375-65,Usuario Exemplo 828,2026-03-29,2026-03-29 15:50:00,16:24:00,Analista 19,Cliente 5,Fila 18,Reprovado Fraude,Perfil de Risco,15:00
ID-1829,799.173.874-69,Usuario Exemplo 829,2026-02-09,2026-03-29 08:21:00,09:02:00,Analista 7,Cliente 1,Fila 17,Reprovado Politica,Renda Não Comprovada,08:00
ID-1830,490.522.616-80,Usuario Exemplo 830,2026-01-28,2026-03-29 14:07:00,14:22:00,Analista 16,Cliente 3,Fila 12,Reprovado Politica,Score Baixo,14:00
ID-1831,293.173.841-53,Usuario Exemplo 831,2026-03-08,2026-03-29 15:09:00,15:53:00,Analista 28,Cliente 3,Fila 12,Pendente,Aguardando Documento,15:00
ID-1832,359.769.737-11,Usuario Exemplo 832,2026-03-14,2026-03-29 16:03:00,16:26:00,Analista 5,Cliente 2,Fila 8,Pendente,Aguardando Documento,16:00
ID-1833,103.820.683-52,Usuario Exemplo 833,2026-03-01,2026-03-29 12:35:00,13:10:00,Analista 7,Cliente 2,Fila 7,Reprovado Politica,Score Baixo,12:00
ID-1834,193.543.181-69,Usuario Exemplo 834,2026-03-18,2026-03-29 12:03:00,12:10:00,Analista 3,Cliente 3,Fila 17,Aprovado,Fluxo Normal,12:00
ID-1835,822.376.632-18,Usuario Exemplo 835,2026-02-13,2026-03-29 14:31:00,15:02:00,Analista 16,Cliente 4,Fila 18,Reprovado Fraude,Perfil de Risco,14:00
ID-1836,289.878.541-15,Usuario Exemplo 836,2026-02-02,2026-03-29 09:01:00,09:32:00,Analista 16,Cliente 1,Fila 8,Pendente,Aguardando Documento,09:00
ID-1837,251.380.797-11,Usuario Exemplo 837,2026-03-12,2026-03-29 14:41:00,14:52:00,Analista 13,Cliente 1,Fila 1,Aprovado,Fluxo Normal,14:00
ID-1838,833.899.430-51,Usuario Exemplo 838,2026-01-27,2026-03-29 08:30:00,08:45:00,Analista 11,Cliente 1,Fila 1,Pendente,Aguardando Documento,08:00
ID-1839,527.586.874-63,Usuario Exemplo 839,2026-02-02,2026-03-29 11:44:00,12:18:00,Analista 20,Cliente 4,Fila 2,Reprovado Fraude,Documentação Irregular,11:00
ID-1840,695.545.927-86,Usuario Exemplo 840,2026-03-01,2026-03-29 11:09:00,11:44:00,Analista 13,Cliente 6,Fila 5,Reprovado Politica,Suspeita de Fraude,11:00
ID-1841,412.644.581-57,Usuario Exemplo 841,2026-01-29,2026-03-29 11:02:00,11:27:00,Analista 2,Cliente 6,Fila 4,Aprovado,Fluxo Normal,11:00
ID-1842,122.575.951-97,Usuario Exemplo 842,2026-02-21,2026-03-29 12:45:00,12:50:00,Analista 5,Cliente 3,Fila 17,Reprovado Fraude,Perfil de Risco,12:00
ID-1843,471.869.618-69,Usuario Exemplo 843,2026-03-14,2026-03-29 11:19:00,11:41:00,Analista 23,Cliente 3,Fila 10,Pendente,Aguardando Documento,11:00
ID-1844,994.220.424-11,Usuario Exemplo 844,2026-03-10,2026-03-29 15:36:00,15:46:00,Analista 22,Cliente 2,Fila 3,Pendente,Aguardando Documento,15:00
ID-1845,273.611.604-96,Usuario Exemplo 845,2026-03-09,2026-03-29 14:29:00,15:10:00,Analista 10,Cliente 6,Fila 11,Aprovado,Fluxo Normal,14:00
ID-1846,703.405.874-22,Usuario Exemplo 846,2026-03-19,2026-03-29 15:25:00,15:49:00,Analista 1,Cliente 1,Fila 18,Reprovado Politica,Perfil de Risco,15:00
ID-1847,745.129.186-19,Usuario Exemplo 847,2026-03-26,2026-03-29 17:11:00,17:29:00,Analista 20,Cliente 2,Fila 16,Reprovado Fraude,Suspeita de Fraude,17:00
ID-1848,750.180.284-54,Usuario Exemplo 848,2026-03-14,2026-03-29 11:47:00,12:31:00,Analista 19,Cliente 4,Fila 13,Reprovado Politica,Perfil de Risco,11:00
ID-1849,533.616.333-49,Usuario Exemplo 849,2026-02-16,2026-03-29 17:35:00,17:52:00,Analista 7,Cliente 5,Fila 16,Reprovado Fraude,Score Baixo,17:00
ID-1850,275.178.403-25,Usuario Exemplo 850,2026-02-25,2026-03-29 12:54:00,13:31:00,Analista 22,Cliente 1,Fila 6,Reprovado Politica,Renda Não Comprovada,12:00
ID-1851,256.971.671-56,Usuario Exemplo 851,2026-03-03,2026-03-29 16:06:00,16:16:00,Analista 22,Cliente 6,Fila 18,Reprovado Fraude,Renda Não Comprovada,16:00
ID-1852,446.599.149-29,Usuario Exemplo 852,2026-03-22,2026-03-29 17:27:00,17:48:00,Analista 24,Cliente 2,Fila 6,Aprovado,Fluxo Normal,17:00
ID-1853,523.407.960-59,Usuario Exemplo 853,2026-03-26,2026-03-29 10:56:00,11:14:00,Analista 14,Cliente 1,Fila 5,Pendente,Aguardando Documento,10:00
ID-1854,911.735.468-19,Usuario Exemplo 854,2026-03-20,2026-03-29 15:59:00,16:13:00,Analista 1,Cliente 3,Fila 14,Aprovado,Fluxo Normal,15:00
ID-1855,619.964.773-75,Usuario Exemplo 855,2026-03-22,2026-03-29 16:39:00,17:01:00,Analista 22,Cliente 2,Fila 4,Reprovado Politica,Score Baixo,16:00
ID-1856,185.227.576-71,Usuario Exemplo 856,2026-02-03,2026-03-29 09:41:00,10:08:00,Analista 29,Cliente 4,Fila 15,Reprovado Fraude,Perfil de Risco,09:00
ID-1857,752.230.201-34,Usuario Exemplo 857,2026-03-15,2026-03-29 14:51:00,15:16:00,Analista 16,Cliente 6,Fila 12,Reprovado Politica,Renda Não Comprovada,14:00
ID-1858,838.663.253-38,Usuario Exemplo 858,2026-02-19,2026-03-29 13:03:00,13:31:00,Analista 20,Cliente 6,Fila 5,Reprovado Fraude,Suspeita de Fraude,13:00
ID-1859,908.948.628-87,Usuario Exemplo 859,2026-03-27,2026-03-29 09:42:00,10:13:00,Analista 28,Cliente 3,Fila 15,Reprovado Fraude,Divergência Cadastral,09:00
ID-1860,381.725.738-97,Usuario Exemplo 860,2026-01-29,2026-03-29 14:17:00,14:48:00,Analista 13,Cliente 5,Fila 18,Reprovado Fraude,Perfil de Risco,14:00
ID-1861,964.706.176-61,Usuario Exemplo 861,2026-02-22,2026-03-29 15:24:00,15:55:00,Analista 27,Cliente 6,Fila 1,Pendente,Aguardando Documento,15:00
ID-1862,831.431.295-75,Usuario Exemplo 862,2026-02-07,2026-03-29 11:48:00,12:06:00,Analista 3,Cliente 3,Fila 15,Reprovado Fraude,Score Baixo,11:00
ID-1863,569.695.983-70,Usuario Exemplo 863,2026-02-21,2026-03-29 11:53:00,12:38:00,Analista 7,Cliente 5,Fila 10,Reprovado Politica,Divergência Cadastral,11:00
ID-1864,945.691.215-15,Usuario Exemplo 864,2026-02-21,2026-03-29 10:04:00,10:41:00,Analista 15,Cliente 5,Fila 3,Aprovado,Fluxo Normal,10:00
ID-1865,588.741.837-87,Usuario Exemplo 865,2026-02-08,2026-03-29 16:56:00,17:34:00,Analista 27,Cliente 1,Fila 2,Reprovado Fraude,Suspeita de Fraude,16:00
ID-1866,217.150.379-24,Usuario Exemplo 866,2026-02-25,2026-03-29 10:23:00,10:44:00,Analista 10,Cliente 5,Fila 12,Aprovado,Fluxo Normal,10:00
ID-1867,286.271.188-55,Usuario Exemplo 867,2026-01-28,2026-03-29 17:13:00,17:57:00,Analista 23,Cliente 1,Fila 10,Aprovado,Fluxo Normal,17:00
ID-1868,620.640.590-59,Usuario Exemplo 868,2026-03-23,2026-03-29 12:41:00,12:49:00,Analista 10,Cliente 5,Fila 7,Reprovado Fraude,Perfil de Risco,12:00
ID-1869,634.316.558-76,Usuario Exemplo 869,2026-03-09,2026-03-29 13:15:00,13:20:00,Analista 11,Cliente 1,Fila 13,Reprovado Politica,Renda Não Comprovada,13:00
ID-1870,176.875.249-94,Usuario Exemplo 870,2026-02-23,2026-03-29 10:50:00,11:04:00,Analista 15,Cliente 1,Fila 9,Reprovado Fraude,Suspeita de Fraude,10:00
ID-1871,706.465.245-48,Usuario Exemplo 871,2026-03-08,2026-03-29 12:22:00,12:27:00,Analista 12,Cliente 3,Fila 13,Aprovado,Fluxo Normal,12:00
ID-1872,532.186.573-46,Usuario Exemplo 872,2026-03-19,2026-03-29 08:26:00,08:31:00,Analista 6,Cliente 4,Fila 9,Pendente,Aguardando Documento,08:00
ID-1873,774.792.824-37,Usuario Exemplo 873,2026-03-19,2026-03-29 17:52:00,18:21:00,Analista 13,Cliente 6,Fila 16,Pendente,Aguardando Documento,17:00
ID-1874,368.668.441-66,Usuario Exemplo 874,2026-03-25,2026-03-29 11:31:00,11:57:00,Analista 29,Cliente 6,Fila 15,Pendente,Aguardando Documento,11:00
ID-1875,599.322.727-88,Usuario Exemplo 875,2026-03-18,2026-03-29 16:21:00,17:04:00,Analista 15,Cliente 3,Fila 16,Pendente,Aguardando Documento,16:00
ID-1876,308.619.973-61,Usuario Exemplo 876,2026-03-05,2026-03-29 14:46:00,15:31:00,Analista 15,Cliente 5,Fila 14,Pendente,Aguardando Documento,14:00
ID-1877,354.210.510-33,Usuario Exemplo 877,2026-03-18,2026-03-29 15:50:00,16:22:00,Analista 3,Cliente 6,Fila 12,Reprovado Politica,Suspeita de Fraude,15:00
ID-1878,180.638.374-41,Usuario Exemplo 878,2026-03-06,2026-03-29 15:17:00,15:59:00,Analista 24,Cliente 1,Fila 14,Reprovado Politica,Documentação Irregular,15:00
ID-1879,459.485.557-46,Usuario Exemplo 879,2026-02-21,2026-03-29 15:02:00,15:32:00,Analista 21,Cliente 3,Fila 17,Aprovado,Fluxo Normal,15:00
ID-1880,782.358.696-98,Usuario Exemplo 880,2026-03-25,2026-03-29 08:18:00,08:36:00,Analista 8,Cliente 2,Fila 12,Aprovado,Fluxo Normal,08:00
ID-1881,690.697.598-67,Usuario Exemplo 881,2026-03-14,2026-03-29 17:34:00,18:00:00,Analista 1,Cliente 2,Fila 6,Reprovado Fraude,Renda Não Comprovada,17:00
ID-1882,998.488.778-46,Usuario Exemplo 882,2026-02-19,2026-03-29 16:04:00,16:38:00,Analista 28,Cliente 6,Fila 3,Pendente,Aguardando Documento,16:00
ID-1883,828.671.587-60,Usuario Exemplo 883,2026-02-20,2026-03-29 10:20:00,10:31:00,Analista 16,Cliente 1,Fila 12,Aprovado,Fluxo Normal,10:00
ID-1884,368.568.376-68,Usuario Exemplo 884,2026-03-24,2026-03-29 08:23:00,08:54:00,Analista 29,Cliente 2,Fila 9,Reprovado Politica,Renda Não Comprovada,08:00
ID-1885,838.281.362-60,Usuario Exemplo 885,2026-03-02,2026-03-29 09:25:00,10:06:00,Analista 28,Cliente 3,Fila 13,Reprovado Fraude,Divergência Cadastral,09:00
ID-1886,800.555.649-95,Usuario Exemplo 886,2026-02-08,2026-03-29 10:09:00,10:18:00,Analista 17,Cliente 5,Fila 16,Reprovado Politica,Suspeita de Fraude,10:00
ID-1887,674.721.307-31,Usuario Exemplo 887,2026-02-22,2026-03-29 08:46:00,09:10:00,Analista 19,Cliente 5,Fila 4,Aprovado,Fluxo Normal,08:00
ID-1888,660.540.687-86,Usuario Exemplo 888,2026-02-05,2026-03-29 15:58:00,16:31:00,Analista 6,Cliente 3,Fila 17,Reprovado Politica,Documentação Irregular,15:00
ID-1889,788.863.305-58,Usuario Exemplo 889,2026-03-13,2026-03-29 16:21:00,16:45:00,Analista 21,Cliente 5,Fila 6,Aprovado,Fluxo Normal,16:00
ID-1890,829.465.891-25,Usuario Exemplo 890,2026-03-16,2026-03-29 16:07:00,16:42:00,Analista 10,Cliente 5,Fila 13,Reprovado Fraude,Documentação Irregular,16:00
ID-1891,498.837.884-80,Usuario Exemplo 891,2026-01-28,2026-03-29 08:10:00,08:22:00,Analista 15,Cliente 4,Fila 7,Aprovado,Fluxo Normal,08:00
ID-1892,480.932.269-23,Usuario Exemplo 892,2026-02-19,2026-03-29 09:00:00,09:14:00,Analista 22,Cliente 1,Fila 5,Reprovado Fraude,Suspeita de Fraude,09:00
ID-1893,517.832.387-14,Usuario Exemplo 893,2026-02-26,2026-03-29 09:07:00,09:24:00,Analista 17,Cliente 3,Fila 12,Reprovado Politica,Suspeita de Fraude,09:00
ID-1894,366.474.108-76,Usuario Exemplo 894,2026-02-23,2026-03-29 09:34:00,09:53:00,Analista 8,Cliente 3,Fila 11,Aprovado,Fluxo Normal,09:00
ID-1895,539.769.871-95,Usuario Exemplo 895,2026-02-09,2026-03-29 15:34:00,15:58:00,Analista 8,Cliente 2,Fila 2,Pendente,Aguardando Documento,15:00
ID-1896,174.152.527-68,Usuario Exemplo 896,2026-03-22,2026-03-29 13:41:00,14:06:00,Analista 4,Cliente 4,Fila 9,Reprovado Fraude,Divergência Cadastral,13:00
ID-1897,469.704.320-47,Usuario Exemplo 897,2026-02-10,2026-03-29 14:14:00,14:45:00,Analista 20,Cliente 6,Fila 17,Pendente,Aguardando Documento,14:00
ID-1898,716.304.116-23,Usuario Exemplo 898,2026-03-11,2026-03-29 15:55:00,16:08:00,Analista 2,Cliente 1,Fila 1,Aprovado,Fluxo Normal,15:00
ID-1899,658.178.779-26,Usuario Exemplo 899,2026-01-30,2026-03-29 12:14:00,12:41:00,Analista 28,Cliente 3,Fila 18,Aprovado,Fluxo Normal,12:00
ID-1900,580.149.924-99,Usuario Exemplo 900,2026-02-10,2026-03-29 13:51:00,14:01:00,Analista 2,Cliente 5,Fila 14,Pendente,Aguardando Documento,13:00
ID-1901,171.325.575-84,Usuario Exemplo 901,2026-02-04,2026-03-29 16:02:00,16:13:00,Analista 12,Cliente 1,Fila 18,Pendente,Aguardando Documento,16:00
ID-1902,437.639.659-36,Usuario Exemplo 902,2026-03-12,2026-03-29 16:49:00,17:22:00,Analista 3,Cliente 4,Fila 9,Reprovado Politica,Score Baixo,16:00
ID-1903,761.503.646-24,Usuario Exemplo 903,2026-02-21,2026-03-29 08:46:00,08:51:00,Analista 3,Cliente 1,Fila 4,Aprovado,Fluxo Normal,08:00
ID-1904,182.369.768-96,Usuario Exemplo 904,2026-03-18,2026-03-29 17:52:00,18:30:00,Analista 13,Cliente 3,Fila 7,Reprovado Fraude,Divergência Cadastral,17:00
ID-1905,871.294.773-92,Usuario Exemplo 905,2026-02-25,2026-03-29 14:09:00,14:44:00,Analista 2,Cliente 1,Fila 17,Aprovado,Fluxo Normal,14:00
ID-1906,891.903.157-98,Usuario Exemplo 906,2026-01-31,2026-03-29 09:20:00,09:46:00,Analista 15,Cliente 6,Fila 13,Aprovado,Fluxo Normal,09:00
ID-1907,358.401.679-35,Usuario Exemplo 907,2026-02-09,2026-03-29 14:24:00,15:07:00,Analista 8,Cliente 4,Fila 12,Pendente,Aguardando Documento,14:00
ID-1908,273.716.503-84,Usuario Exemplo 908,2026-02-17,2026-03-29 14:31:00,14:48:00,Analista 7,Cliente 4,Fila 6,Pendente,Aguardando Documento,14:00
ID-1909,732.165.834-29,Usuario Exemplo 909,2026-02-25,2026-03-29 08:32:00,08:48:00,Analista 23,Cliente 1,Fila 16,Reprovado Fraude,Score Baixo,08:00
ID-1910,642.175.751-33,Usuario Exemplo 910,2026-03-03,2026-03-29 13:32:00,14:08:00,Analista 21,Cliente 4,Fila 7,Reprovado Politica,Suspeita de Fraude,13:00
